labels,global,basal,her2,lumA,lumB,norm
SQLE,0.00025439513,0.00026995616,0.00026768007,0.00025829446,0.00026927915,0.0001703939
ARPC2,0.00025431026,0.00025633394,0.00025588102,0.0002533171,0.00025404236,0.00025515704
CHDH,0.00025430645,0.00027049697,0.0002651106,0.00025048363,0.00025878716,0.0002292702
WASF2,0.00025380656,0.0002524228,0.00025290347,0.0002536334,0.00025421876,0.0002569863
TNFRSF1B,0.00025364244,0.0002501925,0.00025013526,0.00025356965,0.0002541205,0.00026168505
FMO4,0.00025331567,0.00024943714,0.00023022006,0.00025680457,0.00025129764,0.00026293765
THBS1,0.00025285623,0.00024183314,0.00024749138,0.00025647492,0.0002599556,0.00024455145
PPARA,0.00025270248,0.00024655726,0.00025223638,0.00025340475,0.0002540844,0.0002576506
SUCLG2,0.00025268065,0.00022808611,0.00024977906,0.00026035498,0.00025741116,0.0002501348
SPHK1,0.00025247788,0.00027617748,0.00024775526,0.00025024958,0.00023794931,0.00025271863
ADORA1,0.00025222768,0.00023716297,0.00023994475,0.00026169815,0.00024840626,0.00024661608
ARHGEF1,0.00025180046,0.00024689254,0.0002557384,0.00025097866,0.00025520002,0.00025536385
SOCS4,0.0002513407,0.00025211548,0.0002467514,0.00025234243,0.00024284609,0.00026397072
HADHB,0.00025111763,0.00024287574,0.00024487317,0.00025063145,0.00024893184,0.0002765174
RGS2,0.000250396,0.00021918201,0.00025821323,0.00026267496,0.0002639582,0.00021201167
ITGB8,0.00024985295,0.00028054303,0.00022359827,0.0002482785,0.00023405408,0.00025257844
SPHK2,0.00024945487,0.00023844061,0.00023641693,0.00025651592,0.00024845576,0.0002442846
ARHGEF12,0.00024941118,0.00024504843,0.0002473272,0.00025047065,0.00024866362,0.00025455828
TOB1,0.0002493169,0.0002313592,0.0002722249,0.0002467034,0.00027174625,0.00023572425
HMOX1,0.00024892925,0.00024970644,0.00024905757,0.00024856988,0.00024766795,0.00025163073
MAPKAPK2,0.00024879666,0.000243612,0.0002417748,0.00025587552,0.00024960478,0.00022566714
CHPF,0.00024879578,0.00024238863,0.0002316887,0.00024571523,0.00024023638,0.0003037777
PIP5K1A,0.00024856438,0.00024695593,0.00024651183,0.00024814217,0.0002480653,0.00025591406
EIF2AK2,0.00024845483,0.00024951564,0.00024250487,0.00024415724,0.0002549685,0.00026059136
SNAP25,0.00024834808,0.0002355675,0.00025964202,0.00025575128,0.00025139464,0.00021939073
KDR,0.00024831132,0.00025542986,0.00024072325,0.0002481272,0.00024612353,0.0002463841
ZAP70,0.00024796987,0.00024694455,0.0002514078,0.00024713855,0.00024607655,0.0002549652
PYGB,0.0002479307,0.00025871783,0.00024338902,0.0002448738,0.00024414473,0.00025487054
SCLY,0.00024682382,0.00023486491,0.0002354809,0.00025444484,0.00023662519,0.0002562567
CCL3L1,0.00024682225,0.00023286228,0.0002280614,0.00024523155,0.00023063754,0.0003227459
SRM,0.0002463722,0.00025592642,0.00025188824,0.00024495053,0.00023685068,0.00025050686
ERN1,0.00024616704,0.00024205713,0.000243437,0.00024678707,0.00024606462,0.00025236947
CSNK2A1,0.0002453784,0.00024249959,0.00024138457,0.00024316974,0.00024579864,0.0002636772
CCL3,0.0002446073,0.00022865641,0.00021806633,0.0002530603,0.0002303951,0.00027524764
PIP5K1C,0.0002445429,0.0002434451,0.00024266462,0.00024384538,0.00024278535,0.0002545948
NOD1,0.00024450477,0.00024493993,0.0002391902,0.00024378789,0.00024059085,0.000258463
CAV2,0.00024442055,0.00022094762,0.00025267733,0.00026406022,0.00026798685,0.00013652249
BTG3,0.00024423833,0.0002698226,0.00023066497,0.00023971783,0.00024558883,0.00022983138
MCAT,0.00024415946,0.0002470796,0.00024766513,0.00024461927,0.00024817913,0.00022676637
PLCE1,0.00024391977,0.00022527922,0.00027088533,0.00024949273,0.00024701474,0.00022296513
PLN,0.0002438417,0.00023779662,0.0002383995,0.00024404445,0.00024113474,0.00026231213
MAN1A1,0.0002436837,0.00024782633,0.00024240623,0.0002469639,0.00024276652,0.00022251
APOB,0.00024258482,0.00024737217,0.00024967513,0.00025094757,0.0002472041,0.00017829312
ATG12,0.00024251743,0.00024340913,0.00024133644,0.00024272678,0.0002412168,0.00024316773
BARD1,0.00024233983,0.00024373984,0.00023417683,0.00023602885,0.0002678884,0.00023045726
CDK6,0.00024231861,0.00020458717,0.00023428375,0.00025647273,0.00026871587,0.00019358285
GATC,0.00024223901,0.00021325391,0.00021643566,0.0002479101,0.00026102067,0.00024810244
MYL12B,0.00024183016,0.0002416277,0.00024191962,0.00024190785,0.00023859173,0.00024771487
PLIN1,0.00024172803,0.0002258592,0.00022947564,0.00025497528,0.00023893919,0.00021650159
SEPHS1,0.0002416356,0.00028317567,0.00022931177,0.00023356259,0.00022647268,0.00024699626
SUCLG1,0.0002416283,0.000251502,0.00025331526,0.0002346896,0.00024227427,0.0002498014
AK5,0.00024150132,0.0002270482,0.00021577258,0.00023939554,0.00021286341,0.00034897678
NOTCH4,0.00024148772,0.00024534567,0.00023990872,0.00023966424,0.00023954008,0.00024872491
CYP19A1,0.00024140357,0.00024303744,0.00022448394,0.00024008846,0.00023080467,0.00027708098
CBR4,0.0002410545,0.00025020982,0.00023953231,0.0002399159,0.00024225724,0.00022972556
OXSM,0.00024093829,0.00024196616,0.00024139204,0.00024090681,0.0002480045,0.00022590416
DMGDH,0.00024064907,0.00023535124,0.00022920746,0.0002442155,0.00023633325,0.00024814744
RPS6,0.00024062967,0.00023135841,0.00024323688,0.00023995977,0.0002462026,0.00024797907
ACSM3,0.00024052201,0.00018732368,0.0002440966,0.00025011337,0.00029031374,0.0001901147
GALM,0.0002404946,0.00023646375,0.00023241913,0.0002459267,0.00023516951,0.00023578218
KCNQ1,0.00024032248,0.00024011552,0.00024088418,0.00023997406,0.00024253418,0.0002379452
EDNRA,0.00024031822,0.00024629864,0.00023027121,0.00023966827,0.00023594729,0.00024855186
CSNK2A2,0.00023993886,0.0002334863,0.00023481117,0.00024194043,0.00022918303,0.00026468717
SARDH,0.0002395249,0.00026332657,0.0002533428,0.00022866922,0.0002386651,0.00024444808
BUB1B-PAK6,0.0002392527,0.00023800398,0.00024190362,0.00024012127,0.00023698411,0.0002393133
TDO2,0.00023919556,0.00025558964,0.00026831808,0.00024212731,0.00026249597,0.00013157274
GALK1,0.00023915831,0.00022360712,0.00024067513,0.00024389601,0.0002396237,0.00024036808
FH,0.00023898575,0.0002294857,0.00023936505,0.00024715246,0.00023273814,0.00022556067
CYP27B1,0.0002387859,0.000257499,0.00024996419,0.00023485813,0.00024212318,0.00021172642
MAN1A2,0.00023830064,0.00024164346,0.00023768698,0.00024117419,0.00023777362,0.00021937212
GBGT1,0.00023808428,0.00025844664,0.00023733296,0.0002391601,0.00021482557,0.00024071365
AVPR2,0.00023800404,0.00023083377,0.00023917702,0.00024282889,0.00023680378,0.00022749188
CYLD,0.00023798428,0.00023899469,0.00023196515,0.0002396869,0.00022873426,0.00024909517
MGAM,0.0002379605,0.00023851883,0.00018667699,0.00024969652,0.00022849614,0.00023240305
CDK1,0.00023763166,0.00022954452,0.00023103855,0.0002446922,0.00022691164,0.00024066592
PLAU,0.00023759359,0.0002494448,0.00027474837,0.00023228355,0.00024749374,0.00019849135
HSD17B1,0.0002373904,0.00023622371,0.0002280279,0.00023988266,0.0002343059,0.0002393278
LIAS,0.00023727954,0.0002671453,0.00025700324,0.00022823868,0.00023941806,0.00021262957
SLC27A5,0.00023711956,0.0002352269,0.00024540594,0.00023521166,0.00022227677,0.00027149616
COMT,0.00023703428,0.00024809665,0.00028063342,0.00022650747,0.00023806217,0.00023740242
MYL12A,0.000236906,0.00024041541,0.00023764663,0.00023527238,0.00023181534,0.00024792066
CXCL9,0.00023670567,0.0002595549,0.000281831,0.00022566588,0.00022876306,0.00023460134
DSC2,0.00023647219,0.00019730169,0.00022234739,0.00025087665,0.00024259188,0.00023090566
MAN1C1,0.0002364562,0.0002470021,0.00023459308,0.00023333279,0.00024371324,0.00022178485
RAPGEF3,0.00023624247,0.0002883408,0.00026694813,0.00021801579,0.0002462507,0.00019672456
CPSF6,0.00023620443,0.0002308575,0.00023407572,0.00023718631,0.00024030657,0.00023452278
MYL3,0.0002362042,0.00023432939,0.00023725873,0.00023670314,0.00024020474,0.00022878661
GSDMD,0.00023615565,0.00021752273,0.00021487205,0.00024568726,0.00025338717,0.00020404991
FDPS,0.0002361491,0.0002722096,0.00026724106,0.00021889845,0.0002470057,0.00021780934
CFL1,0.00023608594,0.00023323402,0.00023376053,0.0002388425,0.00023729181,0.00022658393
LIPT1,0.0002358129,0.0002494048,0.00024471842,0.00022884729,0.00025126225,0.00021227759
NFKB2,0.00023486446,0.00026013074,0.00022486213,0.00023250649,0.00021761507,0.00024189353
SARS1,0.00023476244,0.00021841348,0.00021249455,0.00024540027,0.00022294855,0.00024752007
CSF1,0.0002345473,0.00023284763,0.00024776298,0.00023077325,0.000244789,0.00022804795
SPI1,0.0002344353,0.00022035705,0.00022954574,0.0002380137,0.00023787664,0.00023808086
CR1,0.00023415472,0.00023832722,0.00023446322,0.00023219947,0.00022834535,0.0002472813
HSD3B2,0.00023338775,0.00022589411,0.00022334635,0.00023537767,0.00023139452,0.00024737135
F2R,0.00023264487,0.00020835233,0.00021728053,0.0002486129,0.000218499,0.00023162106
KIF5C,0.00023246398,0.00031629292,0.00024787593,0.00020870077,0.00021215633,0.00023277367
CDK2,0.00023236319,0.00023958854,0.00023376351,0.0002266874,0.00024334226,0.00022712389
TCF3,0.00023235317,0.00021634322,0.00022188343,0.0002346949,0.00023489071,0.0002513345
IL2RA,0.00023229599,0.00023040568,0.00022681395,0.00023309799,0.00022946447,0.0002407546
GATB,0.00023210171,0.00020666982,0.00023841391,0.00023730067,0.00022758389,0.00025394288
PPP2R5D,0.00023209504,0.00024120545,0.000232574,0.00022734367,0.00023383916,0.00023664825
MLST8,0.00023175991,0.00023319296,0.00023483852,0.000228787,0.00022426648,0.00025590893
IL2RB,0.00023156859,0.00022807418,0.00023202854,0.00023201604,0.00023231682,0.00023368164
PPP2R5E,0.00023155818,0.00022393998,0.00023475304,0.00023155163,0.00023453006,0.00023705796
FOSB,0.00023152097,0.00021941547,0.00022092742,0.0002353273,0.00021977644,0.00026280197
RIPK3,0.00023142641,0.00020141822,0.00021074283,0.00024637784,0.00023026144,0.00022535471
HDC,0.00023134539,0.00029753323,0.0002332948,0.00020976711,0.00022993021,0.0002261956
FGGY,0.00023118104,0.00023498778,0.00022818639,0.00023274476,0.00023716097,0.00020775499
HSD3B7,0.00023096887,0.00024432986,0.0002327661,0.00022142705,0.00021890302,0.0002769055
NCOR1,0.00023093585,0.00023761144,0.00022943167,0.0002286247,0.00023258707,0.00022901429
RBBP8,0.00023068085,0.00020560002,0.00027427645,0.00023907732,0.00020793703,0.00024240701
PLAT,0.00023054329,0.00019974083,0.00020118771,0.00024247597,0.00022508262,0.00025534746
ARHGDIA,0.00022983605,0.00022544446,0.00022865113,0.00023580887,0.00022005671,0.00022625782
SLC2A1,0.00022970859,0.00024439,0.0002260725,0.00022276357,0.00022845867,0.00024415797
PAK4,0.00022937958,0.00023179907,0.000224215,0.00022670065,0.00022824993,0.00024453553
VNN2,0.00022932235,0.00022497564,0.00021841502,0.00022950566,0.00022822643,0.00024591692
ADO,0.00022927264,0.00021408084,0.00022346019,0.00023442878,0.0002134595,0.0002631681
B3GNT3,0.00022921806,0.0002558448,0.00024773643,0.00021642879,0.00022466859,0.00024240057
BCAR1,0.0002289531,0.00022862133,0.00022734067,0.00022760473,0.00022957884,0.00023635848
CPSF7,0.00022877428,0.00022330321,0.00022632988,0.00023111873,0.00022606425,0.0002332523
VNN1,0.00022843566,0.00022177071,0.00022873754,0.00022892939,0.00023321202,0.00022850625
WASL,0.00022818243,0.0002221416,0.00022381534,0.00022960293,0.00023054134,0.00023034247
DHFR,0.00022798244,0.00022381986,0.00021295293,0.00022765686,0.00023135846,0.0002415465
ICOSLG,0.00022775409,0.00021579947,0.0002004902,0.00023565096,0.00020342396,0.00027347374
EPHX1,0.00022765908,0.0002397109,0.00022424538,0.00022562496,0.00022209364,0.00022969842
MAT1A,0.00022745578,0.00022843984,0.00019974426,0.00023050398,0.00024033907,0.0002066173
SDHB,0.00022721165,0.00022814784,0.00022911679,0.00022756538,0.00022996904,0.00021730889
PHGDH,0.00022700214,0.00024499872,0.00022712087,0.00022579588,0.00021799302,0.00021829961
CACNA1G,0.00022690519,0.00021497437,0.00021557574,0.00023300308,0.0002219469,0.0002342843
RAPGEF4,0.00022672031,0.0002260382,0.00022618736,0.00022913619,0.00022221396,0.00022442322
PPP2R5B,0.00022656449,0.00022618512,0.00022669068,0.000225838,0.0002221188,0.0002390284
MTFMT,0.0002264824,0.00020584598,0.00021704739,0.000237905,0.00020606798,0.00024934433
IFIH1,0.00022634793,0.00023774036,0.00022495213,0.0002213055,0.00023126355,0.00022388724
HSD17B12,0.00022634576,0.00024776362,0.00023378115,0.00021620686,0.00022477131,0.00023775407
FGFR4,0.00022629979,0.00020843971,0.00022809765,0.00022819513,0.00022595325,0.00024719466
PPP2R5A,0.00022614787,0.00021826912,0.00021793888,0.0002271867,0.00022583426,0.00024117043
BMP2,0.00022602132,0.00019390784,0.00024290796,0.0002399747,0.00024237105,0.00016900655
PPP2R5C,0.00022545205,0.00022346832,0.00022759814,0.000224404,0.00022236588,0.00023835643
SDHA,0.00022527043,0.00022418034,0.00022683706,0.00022701902,0.00022542934,0.0002169037
QARS1,0.00022514125,0.00020367456,0.00021159681,0.00023700795,0.00020560676,0.0002485586
STX1B,0.00022500614,0.00024288883,0.0002718914,0.00020656713,0.00027053643,0.00016876878
CRYL1,0.00022492881,0.00020923527,0.00022847453,0.00023020401,0.00023309246,0.00020796104
JAG2,0.00022482024,0.000227718,0.0002212604,0.00022456636,0.00022287032,0.00022723962
SUCLA2,0.00022480053,0.00021219933,0.00021668898,0.00022444589,0.0002304212,0.00024405039
PDE1B,0.00022456546,0.00023692944,0.00022288322,0.00022020802,0.00023208343,0.00021234421
PPP2R3A,0.00022417554,0.00022929638,0.0002250481,0.00022305157,0.00021609347,0.00023524207
ACOT8,0.00022404497,0.00020762857,0.00019987427,0.00023191584,0.00019942004,0.0002759755
GALE,0.00022404492,0.0002291971,0.00020813337,0.00022387475,0.00021942558,0.00023601334
HSPA1B,0.00022363462,0.00022279429,0.000221706,0.00022334076,0.00022113323,0.00023261094
HSPA1A,0.00022349978,0.00023003606,0.00022027959,0.00022152613,0.0002192595,0.00023225702
SLC33A1,0.00022309518,0.00021953903,0.00021885514,0.00021516046,0.00023783658,0.00024520038
ARHGDIB,0.00022307698,0.00022363914,0.00023123564,0.00021984421,0.00022734418,0.00022462022
PPP2R3C,0.0002228604,0.00022417317,0.00022079576,0.00021990453,0.00022191134,0.00023876195
HSPA1L,0.00022281775,0.00022510871,0.00022058372,0.00022183798,0.00022006631,0.00023048418
BPGM,0.00022276581,0.00022401726,0.00022995462,0.00022297057,0.00022318287,0.00021356219
HSPA8,0.00022238454,0.00022186457,0.00021797919,0.00022313542,0.00021836562,0.00023012525
DHFR2,0.00022221696,0.00023255314,0.00022384207,0.00021872482,0.00021499147,0.00023402831
ACO1,0.00022214018,0.00022253481,0.00022017027,0.0002202726,0.00022170912,0.00023311596
DSG2,0.00022209468,0.00021079075,0.00023734749,0.00022565879,0.00021630447,0.00022342967
BRCC3,0.00022196396,0.00020920449,0.00022189348,0.00022402921,0.00022011885,0.00023723533
AMACR,0.00022155065,0.00024963566,0.00020078599,0.00020821518,0.00021015288,0.00027612087
MYLPF,0.00022116544,0.00021176242,0.00021650581,0.00022378644,0.00021296246,0.00024286768
PSAT1,0.00022089189,0.00028793013,0.00024936686,0.00020298567,0.00019479722,0.00022210246
GATM,0.00022040152,0.00021560075,0.00021289318,0.000224887,0.00021699743,0.00021784901
PANK1,0.00022028318,0.00021461314,0.00022571468,0.0002206496,0.00022716568,0.0002116448
PAX8,0.00022010699,0.00023075027,0.0002188883,0.00021702253,0.00021585893,0.00022588074
NPY1R,0.00022008228,0.00022869518,0.00027457817,0.000214725,0.00021321817,0.00020528908
PPP1R12A,0.00021971723,0.00022123246,0.00022364278,0.00022127232,0.00021812705,0.0002093105
HSPA6,0.00021969024,0.00021252598,0.00022455757,0.00021919486,0.0002151164,0.00023961038
AKT1S1,0.00021942116,0.0002116964,0.00020950112,0.00022142114,0.00021171178,0.00024423996
TK1,0.00021917527,0.00023089648,0.0002533025,0.00022013967,0.00023610529,0.00013778989
PAN2,0.00021909387,0.00022351982,0.00021711121,0.00022001044,0.00020733371,0.00022993848
WTIP,0.00021890544,0.00021126488,0.00027546092,0.00020342968,0.00026220697,0.00018929447
WIPI1,0.00021885379,0.00021719825,0.00021997052,0.00021810368,0.00021897853,0.00022448927
SDHC,0.00021881351,0.00022085501,0.00021846233,0.00022122513,0.00021077339,0.00021819389
EBP,0.00021815476,0.00024373786,0.0002398543,0.00020473721,0.00024466132,0.00017658423
WIPI2,0.00021740013,0.00021284408,0.00021688482,0.0002182554,0.00021560065,0.00022472268
DLG4,0.00021683953,0.00020796972,0.00021474254,0.0002182553,0.0002105516,0.00023830084
SDHD,0.00021683385,0.00022162485,0.00021907953,0.00021536057,0.00021568552,0.00021642046
LIPT2,0.00021623154,0.00023080184,0.0002272773,0.00021199437,0.00021061568,0.00021461197
HPSE2,0.00021601522,0.0002189325,0.000219509,0.00021455617,0.00021699855,0.00021394828
BTG1,0.00021509876,0.00019895963,0.00021189905,0.0002220136,0.00020585046,0.00022772135
PTPRZ1,0.00021484331,0.0001732324,0.00024890693,0.00023088306,0.00023849045,0.00013788053
SFN,0.0002146534,0.00024961744,0.0002280609,0.00019153922,0.00019291187,0.00030097814
ABRAXAS1,0.00021462707,0.00023174328,0.00023940293,0.000215913,0.0001878389,0.0002098534
AMBRA1,0.00021456793,0.00021287349,0.00021490105,0.00021455747,0.00021265227,0.00022087614
CCR5,0.00021435042,0.0002260138,0.00022949502,0.00020918123,0.00021276345,0.00021208233
YWHAE,0.00021430811,0.0002168751,0.00021466732,0.00021449235,0.0002136313,0.00020989301
HPSE,0.00021324804,0.0002280025,0.00022089518,0.00020619108,0.00021800694,0.00020883518
CX3CL1,0.00021319199,0.00016913029,0.00019917723,0.00023131615,0.00023542183,0.0001674776
ALDH5A1,0.00021314419,0.00019053138,0.00020804667,0.00021345218,0.0002294619,0.00022453027
STX2,0.00021252364,0.00020838798,0.00022842857,0.00022026825,0.00020639425,0.00018039622
CHEK1,0.00021226222,0.00024115002,0.00022802797,0.00019629835,0.00023787221,0.00018375965
CHST9,0.0002117911,0.0002162523,0.00019664923,0.00021632429,0.0002035548,0.0002073281
PTGER4,0.00021165692,0.00021060246,0.00020540401,0.00021287157,0.00021517756,0.00020538273
ALOX15,0.00021163111,0.0001894182,0.00023173833,0.00020837161,0.00023783179,0.00020377526
HYAL3,0.0002113611,0.00022048788,0.00021439834,0.00021346414,0.00020760625,0.0001895653
XYLB,0.00021135101,0.0001943126,0.00019655898,0.00022224203,0.00020676067,0.00020524378
WAS,0.00021101498,0.00022187394,0.00021468913,0.00021106718,0.0002012936,0.00020713474
GAMT,0.00021095967,0.00020340705,0.00021624418,0.0002087394,0.00021241383,0.00022882197
GRK2,0.00021095916,0.0002089069,0.00020466547,0.00021342281,0.00020427223,0.00021902245
ARF6,0.00021079676,0.00019486863,0.00021253216,0.00021252276,0.00022749383,0.00019770217
ACADL,0.00021076339,0.00019526995,0.000190748,0.00022716187,0.00022268694,0.00014738458
EDN2,0.00021068886,0.00021216385,0.0002048213,0.0002124866,0.00020211448,0.0002191489
GATA3,0.00021043664,0.00023840134,0.00020553294,0.0002035147,0.00020029246,0.00021898145
PAN3,0.00020970826,0.00019352157,0.00020555126,0.00021357766,0.0002043449,0.00023131221
CNOT7,0.00020949736,0.00020060645,0.00019777857,0.00021415633,0.00020129391,0.0002251317
DHCR24,0.00020924145,0.00015075029,0.0002133185,0.00023118687,0.00021905775,0.00017920548
TBX21,0.00020895203,0.00020795707,0.00020422008,0.00021075385,0.00021102448,0.00020118357
LCP2,0.00020866326,0.00021186598,0.00020901771,0.00020800692,0.00020687985,0.000209437
ENTPD8,0.00020803294,0.00014112673,0.00016043414,0.00024506304,0.00021174377,0.00016523496
ST3GAL5,0.00020760021,0.00024048696,0.00021977867,0.00018962612,0.00020038594,0.0002455996
IL12RB1,0.0002075208,0.00021704556,0.00021420707,0.00020381981,0.0002050832,0.00020927393
