labels,global,basal,her2,lumA,lumB,norm
MLKL,0.00020573476,0.00018870212,0.00020010979,0.00021269861,0.00020982267,0.0001967625
HDC,0.00020555817,0.00020645422,0.0002134519,0.00020286677,0.00020842219,0.0002065702
NT5C2,0.00020550044,0.00019808744,0.00020064524,0.00020940734,0.00020739555,0.00019869978
PPP1R12A,0.0002054047,0.00020012875,0.00018934606,0.00019889152,0.0002192983,0.00023347042
XYLB,0.00020518863,0.00019988752,0.00019859201,0.0002109776,0.00020339825,0.00019327465
PTGER2,0.00020513427,0.00020063612,0.00019576336,0.00020770163,0.00020656727,0.00020415263
GPX3,0.00020482934,0.00020706585,0.00021182587,0.00020924897,0.00021835913,0.00014849626
FDPS,0.00020478842,0.00019237281,0.00020139759,0.0002083689,0.0002002754,0.0002191495
UGT8,0.00020462333,0.00021933462,0.00020361695,0.00020649123,0.00019839963,0.00018177826
PTGER4,0.0002045662,0.00020490352,0.00020392014,0.00020423064,0.00020405289,0.0002070917
CRYL1,0.00020454319,0.00017940653,0.00020359101,0.00021197459,0.0002082519,0.00020464613
CACNA1I,0.00020431324,0.0002141557,0.00021534748,0.00020589387,0.0002126237,0.00015579008
MME,0.00020377089,0.00019447798,0.00020655125,0.00019053569,0.00018009805,0.00032861746
ICOS,0.00020372758,0.00017411729,0.00017484828,0.00021858128,0.00020304108,0.00020251816
ARF6,0.00020314807,0.0002055483,0.00020523056,0.00020316348,0.00020067823,0.00020194185
LRP2,0.00020299625,0.00021778191,0.00022597503,0.00019235384,0.000207716,0.00020559113
KLC1,0.00020253978,0.00019943653,0.00020743987,0.00020249959,0.00021025499,0.00019032731
SDHC,0.0002023459,0.00019979285,0.00019652816,0.000203558,0.00019872196,0.00021159505
ALDH4A1,0.00020217056,0.000194381,0.0001903828,0.00020511825,0.00021420607,0.00018715109
HPSE,0.00020205713,0.00015079216,0.00016294981,0.00022492067,0.00018007297,0.0002449385
WIPI2,0.00020198816,0.00019037683,0.0002013818,0.00020397374,0.00020602407,0.00020517291
IDS,0.00020195454,0.0002366484,0.00021763043,0.00019147815,0.00020703388,0.00017364038
SDHB,0.00020162025,0.00019812817,0.00019690009,0.00020496856,0.0001972228,0.00020234664
SRD5A3,0.00020133313,0.00020505438,0.00022641034,0.00019424951,0.0001923822,0.00022899655
DCXR,0.00020092494,0.00019695009,0.00019454195,0.0002024666,0.00020592754,0.00019544487
MYL5,0.00020069917,0.00016187105,0.00017731526,0.00021554095,0.0002066088,0.00019943209
WASF1,0.00020067587,0.00019126602,0.00019873463,0.00020410803,0.0002001217,0.00020217214
KLC4,0.00020029796,0.00020685936,0.00021853467,0.00019382316,0.00020394183,0.00020160354
NT5M,0.00020027332,0.00019884646,0.00020326381,0.00019930692,0.00020195167,0.00020237027
WWTR1,0.0001994311,0.00013014657,0.00022425837,0.00021093678,0.00026248672,0.00012743978
NT5C,0.00019933766,0.0001989818,0.00020150654,0.00019837146,0.00019993888,0.00020215585
PFKFB2,0.00019909447,0.00019094424,0.00020046961,0.00020059345,0.00020200177,0.0001993543
TJP1,0.00019906479,0.00019897218,0.00019833245,0.00019892787,0.00019844824,0.00020159021
BDH1,0.0001986491,0.00019665199,0.00020493276,0.00020601119,0.00020034311,0.00015723496
ITGB7,0.00019852379,0.0002433753,0.00016991743,0.00019498933,0.00017014347,0.00021144038
MAP1LC3B,0.00019758454,0.00019385356,0.00019483455,0.00019879255,0.00019575721,0.00020336057
TNFRSF17,0.00019740983,0.00020924088,0.0002095586,0.00019423712,0.00019397127,0.00019035966
ALDH1L1,0.00019726764,0.00020209825,0.00019844949,0.00019812892,0.0002245844,0.00013311394
PAK3,0.00019722739,0.0002182426,0.00018223825,0.00018332961,0.00017947394,0.00027452977
PIGB,0.00019682111,0.0002499328,0.00018997383,0.00017962756,0.00018798046,0.00021243154
PDE1B,0.00019669443,0.00019461954,0.00019708186,0.00019655161,0.00019691435,0.00020034434
VEGFC,0.00019664664,0.00019927492,0.00019370974,0.00019551176,0.00019808578,0.00019726853
HMGCR,0.00019663472,0.00020491012,0.00019111062,0.00019358161,0.00019246321,0.00020935995
ADO,0.00019642484,0.00019223457,0.00018579775,0.00019877743,0.00017423599,0.0002405921
PDE1A,0.00019628339,0.00019309472,0.00020148186,0.00019597192,0.00019864623,0.00019527359
VEGFB,0.00019625797,0.00019678322,0.00019744156,0.0001951523,0.00019550763,0.00020145872
BECN1,0.0001959261,0.00022704201,0.000215917,0.00018600219,0.000184486,0.00019847817
CBLB,0.00019538176,0.00019293628,0.00018557937,0.00019848967,0.0001991826,0.0001840234
CDC20,0.00019506185,0.00025481568,0.00028691624,0.00016272314,0.00025570978,7.5473756e-05
GBGT1,0.00019476342,0.0003112972,0.00016604805,0.0001796921,0.000119717835,0.00022740071
TRIM25,0.00019471545,0.00019479785,0.00019663323,0.0001958245,0.00019278128,0.0001911531
BABAM1,0.00019467271,0.00018020555,0.00018896782,0.00021358462,0.0001462609,0.00021801208
SEPHS2,0.00019439476,0.00023207985,0.00012398575,0.0001733261,0.00016601957,0.00033873174
BST1,0.00019424588,0.00017322072,0.00018579456,0.00019773768,0.00019016532,0.00022693569
IL33,0.00019378681,0.00020978309,0.00020695463,0.00019647289,0.00021278778,0.00010762794
PFKFB3,0.0001930269,0.00020217361,0.00020553837,0.00019327362,0.00020021059,0.0001534698
GNS,0.00019284595,0.00023856598,0.00020038622,0.00019369149,0.00016057267,0.00016308726
YWHAE,0.00019283482,0.00018178798,0.00018143239,0.00019646008,0.00018500745,0.00021652682
TNFSF14,0.00019273438,0.00020899743,0.00020975248,0.00018564145,0.00019084047,0.00019137662
PIGV,0.00019245144,0.0002482116,0.00017596732,0.00017979831,0.00017670865,0.00020025854
GLI3,0.00019226626,0.00012888947,0.0001548614,0.00021522398,0.00020910472,0.00018274663
TBX21,0.00019222262,0.00019563423,0.00019706781,0.00018980693,0.00019119101,0.0001968737
HTR2B,0.00019183147,0.00021693208,0.00020302259,0.00017783434,0.00019504112,0.00020474478
KLC2,0.00019171565,0.00018370835,0.00018332241,0.00018984756,0.00019577253,0.0002137021
ABCC8,0.00019142723,0.00024152828,0.0002045027,0.0001699928,0.00018231203,0.00021976413
SMO,0.00019069266,0.00023840329,0.00018264752,0.00018273963,0.0001712359,0.00018952719
PBX1,0.00019063463,0.00013668649,0.00016741514,0.00020782843,0.00022930207,0.00014313702
ITGB5,0.0001906176,0.0002770763,0.00017830395,0.00016105727,0.0001810436,0.00021590361
CACNA1H,0.00019024337,9.090004e-05,0.00021200014,0.0002174069,0.00023659978,0.00012464727
CAMK1D,0.00018971296,0.00024581348,0.00020384968,0.00017773754,0.00017371106,0.00017175965
PIK3C3,0.0001895016,0.00019777792,0.00020017306,0.000187002,0.00018515291,0.00018800286
ATG2A,0.00018921246,0.00019570043,0.00019634211,0.00018489175,0.00019011046,0.00019289937
GPX2,0.00018907357,0.00020455268,0.00016863125,0.00019393797,0.0001930499,0.00014498668
MGAT3,0.00018901145,0.0001557871,0.00020583252,0.00020364606,0.00021216102,0.00011796134
HGS,0.00018858766,0.00015362115,0.00018962826,0.00019259982,0.00018299161,0.00023886752
ERBB3,0.0001877218,0.00015884593,0.00018604579,0.00020016947,0.00019733283,0.00015860364
GSDMD,0.00018763311,0.00019785936,0.00020404553,0.00017928664,0.0001781292,0.00021764799
HGSNAT,0.00018760169,0.00019079831,0.00024934232,0.00018307833,0.0001798759,0.00017437176
PLN,0.00018758263,0.00018210956,0.00018009618,0.00018420152,0.00017489334,0.00024311172
EGLN3,0.00018748139,0.00017519877,0.0002500237,0.00019500505,0.00018244894,0.00013479863
STX4,0.0001872863,0.00018333516,0.00018746406,0.00018749066,0.00018709636,0.0001933632
IDUA,0.00018709284,0.00024819194,0.00023946865,0.0001508684,0.00018301055,0.00023316416
AJUBA,0.00018688587,0.00023675803,0.0001973854,0.00016730303,0.00018062591,0.00020285315
MAT2B,0.00018681958,0.00019196134,0.00019715757,0.00018496145,0.00018918281,0.00017537104
DHCR24,0.00018657507,0.00012142745,0.0002025465,0.00020806374,0.00019360261,0.00016697822
PIGN,0.00018653725,0.00019916064,0.00016068624,0.0001830063,0.00016572005,0.00023963673
HAO2,0.00018616367,0.00019429042,0.00018597762,0.0001811875,0.00019413422,0.00018253247
LYL1,0.00018592122,0.00018733005,0.00019706707,0.00017090091,0.00022300117,0.00018269505
YWHAZ,0.00018546957,0.00018408117,0.00019016174,0.00017982193,0.00020109779,0.00018411921
CACNB3,0.00018497837,0.00018363638,0.00019743046,0.00018764274,0.00019455,0.00014711426
PDE1C,0.00018410441,0.00018796397,0.00017925659,0.00018366102,0.00017906286,0.00019245839
DGKI,0.00018393266,0.00019248074,0.00019788054,0.00017899573,0.00020350398,0.00014765734
CIITA,0.00018390492,0.00017093706,0.00018159595,0.00018555929,0.00019338889,0.00018228698
STX3,0.00018389968,0.00020279542,0.0002157302,0.00016924788,0.00019748248,0.00017677445
SUFU,0.00018363065,0.00016726374,0.00020036339,0.00018506194,0.00019681404,0.00016840543
EGR1,0.00018359297,0.00017835318,0.00017737607,0.00018277271,0.00017783706,0.00021202938
PGR,0.0001835523,0.00012561052,0.00012255396,0.00022187443,0.0001479722,0.00020099276
TKFC,0.00018340217,0.00020679158,0.00018725244,0.00017511754,0.0001773763,0.00019283908
CDK2,0.00018313687,0.00016952663,0.00017162344,0.00018514298,0.00017333859,0.00022320481
LPIN1,0.00018306635,0.00015733195,0.00017937431,0.00019361352,0.00019202897,0.00016073727
PIGW,0.00018302414,0.00016684599,0.00015017934,0.00017918178,0.00018960203,0.00024231283
GNA15,0.00018302047,0.00014478092,0.00021144885,0.00018188993,0.00019658939,0.00020967268
ATG4A,0.00018275583,0.00017494765,0.00021545266,0.00018090707,0.00018467165,0.00017843884
EEF1A1,0.00018249707,0.00018520156,0.00017901581,0.00018259513,0.00018120307,0.00018220498
AQP5,0.00018237813,0.00043392787,0.0004353771,9.787768e-05,9.294533e-05,0.00015264252
RBPJ,0.00018234337,0.00018041261,0.0001967874,0.00018894364,0.00016685083,0.0001705303
DEGS2,0.00018229698,0.00012151732,0.000112608206,0.00022992046,0.00018141806,9.9809746e-05
CAPN2,0.00018197903,0.00017321105,0.0001826868,0.00018302143,0.00019115441,0.00017451368
DOCK1,0.00018187593,0.00018294345,0.000181865,0.00018217962,0.0001866975,0.00016957129
ATG4B,0.00018183529,0.00019289166,0.00017825639,0.00018613492,0.00016405743,0.00017631247
AFF4,0.00018181691,0.0002531077,0.00019362831,0.0001686608,0.00016664049,0.00014350726
YWHAH,0.00018173453,0.00017567827,0.00017794836,0.00018579845,0.00017316773,0.0001903501
NFYA,0.00018151363,0.00017715614,0.00018599413,0.00018354409,0.00017680669,0.00018430506
CD247,0.00018135515,0.00018259688,0.00018047073,0.0001810008,0.00018029934,0.00018357662
GMDS,0.00018131844,0.00023800085,0.00020089194,0.00016300673,0.00017046407,0.00018090312
TOPBP1,0.0001812478,0.0001794786,0.00017312908,0.00018336046,0.00016309627,0.00021312173
RGS2,0.00018065586,0.0001954498,0.00017592647,0.0001738286,0.00017173775,0.00020929077
MOCS1,0.00018057773,0.00018571227,0.00018760255,0.0001823324,0.00018140281,0.00015613498
AP2B1,0.0001805473,0.00014717152,0.00016083843,0.00018571453,0.00020864891,0.00017494851
PC,0.00018025133,0.0001991291,0.00018096216,0.00017478381,0.00017555314,0.00018314182
AREG,0.00018011493,0.00017358194,0.00016982507,0.00018291095,0.00017724835,0.00019014471
INPP5D,0.00018010603,0.00017942484,0.00017875843,0.00017968917,0.00018390945,0.00017734297
BMPR2,0.00018006307,0.00017036227,0.0001762518,0.00018284244,0.00018031214,0.00018523577
ST6GALNAC5,0.00017982184,0.00024139702,0.00015188746,0.00016682043,0.00015852628,0.00019783087
NLRP3,0.00017979975,0.00017812726,0.00017548188,0.00018079855,0.00017427196,0.0001910263
EDNRB,0.00017945518,0.00017308284,0.00016762744,0.00017651528,0.00016921604,0.00023294054
AHCYL2,0.0001793024,0.00018705043,0.00018540294,0.00017416348,0.00017795683,0.00018982255
B3GAT1,0.00017918188,0.0001749577,0.00016356187,0.00018446671,0.00019154497,0.0001483102
NAGLU,0.00017897095,0.00021349668,0.00019043252,0.00016627538,0.00017680056,0.00017862882
LAP3,0.00017871294,0.00017188232,0.00018914125,0.00018012784,0.00017724035,0.00017862847
HTRA2,0.00017864525,0.00015658826,0.00017902024,0.00018534472,0.0001760216,0.00018782626
GUCY1B1,0.0001784314,0.00019301982,0.0001840546,0.00017516715,0.00016912316,0.0001826289
ATG10,0.00017830035,0.00017173395,0.00017164431,0.00017821732,0.00017619197,0.00019889671
DUSP1,0.00017807548,0.00018852312,0.00018663729,0.00017663634,0.00019057127,0.00013781012
GATA3,0.00017790633,0.00018765157,0.00020379583,0.0001719391,0.0001652016,0.00019578113
CACNA2D2,0.00017790053,0.00014741988,0.00015557701,0.00019013968,0.00019486566,0.00015401424
RBBP8,0.00017784639,0.000128381,0.00013035662,0.00020129894,0.00015378778,0.00022453278
PMM2,0.00017719573,0.00017587852,0.0001873145,0.0001726286,0.0001935209,0.00016503355
IGBP1,0.00017676235,0.00016027638,0.00016585695,0.00018619349,0.00015878913,0.00019900313
TPI1,0.00017673227,0.00020332854,0.00017290718,0.00017174547,0.00016954131,0.00017164051
CCR1,0.00017657917,0.00018842498,0.00019549378,0.00016931859,0.00019495231,0.00014490767
NAIP,0.00017649641,0.0001748208,0.00017604668,0.00017680887,0.00017783136,0.00017569568
CLDN6,0.00017636042,0.00043684122,0.00021035667,0.00010776278,0.00014184434,0.00010804762
LCAT,0.00017630857,0.00017855114,0.00018383992,0.00017565419,0.00018343834,0.00015705105
AHCYL1,0.00017630757,0.00019728599,0.00018306145,0.00016928125,0.00016908984,0.0001836873
PALB2,0.00017612129,0.00014761617,0.0001636756,0.00019269924,0.00014364452,0.00021114408
TIGAR,0.00017605259,0.00017436079,0.00017791244,0.0001771282,0.00017875382,0.00016722044
DGKG,0.00017577977,0.00013230418,0.00017078413,0.00018988375,0.00019402389,0.00015018717
CTNNA1,0.00017577368,0.00014121366,0.00018718492,0.00018176802,0.00019202706,0.00016739166
ST3GAL4,0.00017563024,0.00017926889,0.00015958925,0.00018246385,0.00017998044,0.00013834993
MPPE1,0.0001755399,0.00019149564,0.00017625318,0.00016977238,0.00016196209,0.00020146124
CXCL11,0.0001755381,0.00016823583,0.00016360589,0.0001857294,0.00017837461,0.0001401836
DSC2,0.00017553077,0.00036648122,0.0002362468,0.000107847285,0.00014226766,0.00020210656
NR4A1,0.0001753015,0.00016193175,0.00015004774,0.00016946266,0.000147669,0.00029754758
ATG4C,0.00017523252,0.00018855525,0.00016936907,0.00016969991,0.00016577955,0.00020170216
VCL,0.00017511153,0.00017476593,0.00017610326,0.0001739537,0.0001764564,0.00017835773
KCNK2,0.00017481933,0.00018356575,0.00014802521,0.00017036281,0.00017229102,0.00020620984
SSTR2,0.00017473019,0.00014376205,0.00016167725,0.00018852923,0.00019016322,0.00013991837
PRPS2,0.00017459973,0.00018991767,0.0001735904,0.00017114963,0.00017573392,0.0001639629
GUCY1A2,0.00017443793,0.00014860094,0.00020540107,0.00017772507,0.00016654606,0.00019499895
CBL,0.00017399596,0.00016510616,0.00017720342,0.00017719856,0.0001804972,0.00015895932
LRP1,0.00017389111,0.00018270517,0.00018344593,0.00017245406,0.00018319972,0.0001416361
CYP2S1,0.00017381276,0.00016665024,0.00018683149,0.00017420451,0.00016625726,0.00018884703
HYAL2,0.00017371101,0.00017362322,0.00017538088,0.00016161385,0.00019353868,0.00019710783
CXCL9,0.00017363118,0.0001616945,0.00017155407,0.00018058979,0.0001860261,0.0001378611
INPPL1,0.00017356106,0.00017460756,0.00017238142,0.00017309417,0.00017166803,0.00017845315
ATG13,0.0001735147,0.00017630737,0.00016602893,0.00017204427,0.00017262436,0.00018315477
GALNT15,0.00017345526,0.0001735868,0.00018945716,0.0001781273,0.00018201966,0.00012216615
B4GALNT3,0.00017334326,0.0001415764,0.00020056467,0.00015581412,0.00020154526,0.00024538735
ARSB,0.0001730974,0.00014066369,0.00012687697,0.00018216608,0.0001683459,0.00022614568
MAT2A,0.00017282316,0.00018545335,0.00016853304,0.00017283019,0.00015399272,0.00018870948
PNPLA2,0.00017264154,0.00018847609,0.00018446853,0.00016832812,0.00017987084,0.00014487907
SGSH,0.00017261865,0.00020146601,0.00018785684,0.00016081374,0.00016714963,0.00018103668
LATS1,0.00017218867,0.00023475768,0.00020079216,0.00016174713,0.00013625326,0.00016157927
ATP6V0A4,0.00017187587,0.0001904511,0.00021033287,0.00016297003,0.00017414981,0.00015238243
DHDDS,0.0001709758,0.00017104614,0.00017656159,0.00017189511,0.00017329554,0.00015786453
YWHAQ,0.00017082012,0.0001712059,0.00017360548,0.0001692724,0.00016307812,0.00019026597
PMM1,0.00017075075,0.00016579173,0.00017160607,0.00017060887,0.00016717764,0.00018609915
ATXN1L,0.00017071175,0.00015820477,0.00017485657,0.00018413682,0.00016469158,0.00013280407
EREG,0.00017039072,0.00015719353,0.00015543618,0.00017521043,0.00016712918,0.00018592863
VAPB,0.00016994041,0.00017312069,0.00016905434,0.00017396422,0.00015470776,0.00017287969
AP2A1,0.00016971279,0.00016899964,0.0001590617,0.00017156114,0.00016882224,0.00017099216
ACADSB,0.00016955732,0.00022102565,0.000209854,0.00014978195,0.00015585995,0.00017584831
IDI1,0.00016953057,0.00016471579,0.0001600742,0.00017428659,0.00015973947,0.00017886228
PGAP2,0.0001694759,0.00016360308,0.00012780145,0.00016383959,0.00016177376,0.0002526818
MYBL2,0.00016923278,0.00024863382,0.00035423503,0.0001054036,0.00026826662,3.5925354e-05
CCNT1,0.00016901737,0.00020405471,0.00018851487,0.00016867048,0.00014813757,0.00013415678
SIRT6,0.00016884315,0.00016748493,0.00016909261,0.0001698399,0.0001694064,0.00016495163
ATP6V1C2,0.00016869891,0.00026919518,0.00015909251,0.00014764283,0.00015351406,0.00013495209
PTCH1,0.0001686206,0.00020257765,0.0001615951,0.00014608778,0.0001558161,0.00025206243
FLT4,0.00016841915,0.00017404639,0.00016998382,0.00016632432,0.00017633167,0.00015342438
GCLC,0.00016818717,0.00015788051,0.00017203476,0.0001721836,0.00016535562,0.00016840594
YWHAB,0.00016770963,0.00014937946,0.00016398466,0.00017223571,0.00017022651,0.00017484298
GAPDH,0.00016742134,0.0002024436,0.00016595409,0.0001592137,0.00015474785,0.00017234382
CSNK1E,0.00016731965,0.00017186497,0.00016995588,0.00016758997,0.00016391744,0.00016240955
RAD50,0.00016676837,0.00011983968,0.0001451362,0.00019047092,0.00012909759,0.00021418206
GNA14,0.00016634082,0.00021513723,0.00014217026,0.00014953055,0.00016841889,0.00017991065
BABAM2,0.00016627318,0.00013664045,0.00015844649,0.00018265603,0.00012460462,0.00021789692
PRPS1,0.00016626212,0.0001643304,0.00016441772,0.00016667029,0.00016788984,0.00016589412
B4GALT5,0.00016606179,0.00013522829,0.00014955807,0.00018355348,0.00015981979,0.00015494897
GALNS,0.00016558371,0.00011508892,0.00013534256,0.0001815572,0.00015731431,0.00021013837
ACADM,0.00016552441,0.00016211924,0.00016927082,0.0001656954,0.00017323506,0.00015361643
TNFRSF14,0.00016517434,0.00014507372,0.00013948957,0.00017970629,0.00016226026,0.00015081458
CYP2U1,0.00016514759,0.00016423904,0.0001643885,0.00016450103,0.00016639773,0.00016823735
ODC1,0.00016512309,0.00015306556,0.00016912284,0.00016329499,0.00017052251,0.00018249208
MVD,0.00016504314,0.00015317547,0.00015549724,0.00016781293,0.00016720817,0.00017466074
CFL2,0.00016487678,0.00016920295,0.00015754526,0.00015453174,0.00015902454,0.0002257527
CCNT2,0.00016473263,0.00018651661,0.0001658038,0.00016129782,0.0001672499,0.00013868163
HACD1,0.00016453121,8.627528e-05,0.00016925475,0.00019032248,0.00020909114,8.47899e-05
ATP6AP1,0.0001644532,0.00015835438,0.00015079635,0.00016606085,0.00016900456,0.00016845358
GFPT1,0.00016428671,0.0001541732,0.00015090057,0.00016867269,0.00015829667,0.00018054855
LPIN3,0.00016367975,0.0001721752,0.00017553731,0.00016370631,0.00015533803,0.0001555587
CLTB,0.00016366456,0.00020561392,0.00014704475,0.00016168857,0.00012668734,0.00018096776
ATP6V0D2,0.00016361651,0.00015349295,0.00016055425,0.00016511728,0.00016679212,0.00017003063
